link_id,scenario,fiber_loss_db,splice_total_db,connector_total_db,total_loss_db,rx_power_dbm,margin_db,lpb_status,system_rise_time_ns,allowed_rise_time_ns,rtb_pass,top_contributor_1,top_contributor_2,top_contributor_3
link_00506,base,8.110000,0.505000,3.768000,13.383000,-11.383000,14.617000,PASS,0.562200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00507,base,7.420000,1.584000,1.048000,10.552000,-4.552000,21.448000,PASS,0.771000,280.000000,true,fiber_loss_db,splice_total_db,connector_total_db
link_00508,base,5.824000,1.071000,0.600000,7.995000,-5.995000,17.005000,PASS,0.691200,280.000000,true,fiber_loss_db,splice_total_db,connector_total_db
link_00509,base,9.333000,0.820000,1.144000,12.797000,-6.797000,16.203000,PASS,0.711100,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00510,base,11.000000,0.549000,0.524000,13.573000,-7.573000,17.427000,PASS,0.675000,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_00511,base,2.460000,0.324000,2.172000,5.456000,0.544000,25.544000,PASS,0.523000,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00512,base,3.978000,0.354000,2.032000,8.364000,-6.364000,15.636000,PASS,0.598900,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00513,base,4.161000,0.236000,1.832000,7.729000,-3.729000,18.271000,PASS,0.538700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00514,base,8.697000,0.576000,2.844000,14.117000,-6.117000,10.883000,PASS,0.689900,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00515,base,18.430000,0.636000,1.872000,22.938000,-16.938000,7.062000,PASS,0.768600,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00516,base,4.245000,0.264000,0.596000,5.605000,0.395000,26.395000,PASS,0.484900,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00517,base,6.672000,0.735000,2.520000,11.427000,-3.427000,13.573000,PASS,0.622400,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00518,base,8.511000,0.603000,0.844000,11.958000,-3.958000,12.042000,PASS,0.683700,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00519,base,7.395000,0.648000,1.768000,10.311000,-4.311000,17.689000,PASS,0.646500,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00520,base,4.932000,0.472000,1.864000,7.768000,0.232000,24.232000,PASS,0.646600,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00521,base,13.555000,0.630000,1.740000,17.425000,-9.425000,14.575000,PASS,0.671100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00522,base,18.795000,1.620000,1.314000,22.229000,-16.229000,8.771000,PASS,0.775900,280.000000,true,fiber_loss_db,splice_total_db,connector_total_db
link_00523,base,4.656000,0.518000,3.104000,10.278000,-4.278000,18.722000,PASS,0.632800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00524,base,5.562000,0.414000,3.624000,11.100000,-7.100000,15.900000,PASS,0.585400,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00525,base,1.572000,0.230000,1.664000,5.466000,-1.466000,24.534000,PASS,0.478600,280.000000,true,splitter_loss_db,connector_total_db,fiber_loss_db
link_00526,base,19.525000,1.768000,3.096000,26.389000,-22.389000,1.611000,PASS,0.790500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00527,base,6.894000,0.483000,0.746000,9.123000,-1.123000,14.877000,PASS,0.629800,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00528,base,6.115000,0.480000,0.748000,7.843000,-1.843000,23.157000,PASS,0.522300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00529,base,5.958000,0.675000,0.810000,8.943000,-2.943000,15.057000,PASS,0.697900,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00530,base,18.170000,1.284000,1.956000,22.910000,-20.910000,-5.910000,FAIL,0.763400,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00531,base,1.670000,0.108000,0.794000,4.072000,1.928000,28.928000,PASS,0.433400,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00532,base,7.716000,0.808000,1.656000,11.680000,-5.680000,12.320000,PASS,0.657200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00533,base,5.880000,0.261000,1.112000,8.253000,-6.253000,18.747000,PASS,0.517600,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00534,base,9.714000,1.100000,1.804000,14.618000,-12.618000,14.382000,PASS,0.723800,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00535,base,4.416000,0.165000,2.562000,7.643000,0.357000,25.357000,PASS,0.510400,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00536,base,5.889000,0.528000,2.736000,10.153000,-2.153000,21.847000,PASS,0.596300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00537,base,7.408000,0.876000,0.458000,10.242000,-4.242000,10.758000,PASS,0.585200,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_00538,base,7.364000,0.780000,2.376000,12.520000,-6.520000,18.480000,PASS,0.584100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00539,base,8.298000,0.729000,0.804000,10.331000,-6.331000,17.669000,PASS,0.676600,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00540,base,1.713000,0.123000,1.548000,3.884000,-1.884000,14.116000,PASS,0.457100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00541,base,0.832000,0.136000,1.252000,3.220000,0.780000,25.780000,PASS,0.441600,280.000000,true,connector_total_db,splitter_loss_db,fiber_loss_db
link_00542,base,5.686000,1.026000,2.586000,10.798000,-4.798000,19.202000,PASS,0.684300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00543,base,15.835000,0.830000,0.554000,18.719000,-12.719000,9.281000,PASS,0.716700,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_00544,base,2.320000,0.061000,2.128000,5.009000,-1.009000,15.991000,PASS,0.446400,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00545,base,5.838000,0.963000,2.598000,9.899000,-7.899000,17.101000,PASS,0.691900,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00546,base,3.064000,0.130000,2.826000,6.520000,-4.520000,17.480000,PASS,0.476600,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00547,base,18.860000,1.608000,0.724000,21.692000,-13.692000,1.308000,PASS,0.777200,280.000000,true,fiber_loss_db,splice_total_db,connector_total_db
link_00548,base,11.276000,1.062000,1.736000,14.574000,-6.574000,16.426000,PASS,0.681900,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00549,base,13.772000,1.265000,1.464000,18.501000,-12.501000,9.499000,PASS,0.744300,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00550,base,6.680000,0.232000,3.368000,11.280000,-3.280000,19.720000,PASS,0.533600,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00551,base,0.592000,0.129000,2.100000,4.821000,-0.821000,14.179000,PASS,0.429600,280.000000,true,connector_total_db,splitter_loss_db,fiber_loss_db
link_00552,base,0.524000,0.091000,1.768000,4.383000,1.617000,24.617000,PASS,0.426200,280.000000,true,splitter_loss_db,connector_total_db,fiber_loss_db
link_00553,base,7.014000,1.364000,3.168000,13.546000,-9.546000,16.454000,PASS,0.750700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00554,base,7.650000,0.904000,2.676000,11.730000,-7.730000,18.270000,PASS,0.655000,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00555,base,4.245000,0.218000,0.876000,6.339000,-4.339000,20.661000,PASS,0.484900,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00556,base,9.852000,0.820000,1.716000,13.388000,-5.388000,21.612000,PASS,0.728400,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00557,base,2.636000,0.210000,2.184000,5.530000,-1.530000,15.470000,PASS,0.465900,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00558,base,16.030000,0.580000,0.508000,17.618000,-9.618000,16.382000,PASS,0.720600,280.000000,true,fiber_loss_db,splice_total_db,connector_total_db
link_00559,base,7.368000,0.568000,2.142000,12.078000,-6.078000,8.922000,PASS,0.645600,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00560,base,1.726000,0.226000,1.824000,4.276000,-2.276000,20.724000,PASS,0.486300,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_00561,base,4.645000,0.381000,1.132000,7.158000,-5.158000,20.842000,PASS,0.492900,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00562,base,2.301000,0.234000,0.432000,4.467000,3.533000,20.533000,PASS,0.476700,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00563,base,3.704000,0.744000,0.988000,5.936000,0.064000,18.064000,PASS,0.585200,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00564,base,3.205000,0.140000,1.614000,5.459000,-1.459000,14.541000,PASS,0.464100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00565,base,1.719000,0.057000,1.728000,5.504000,2.496000,25.496000,PASS,0.457300,280.000000,true,splitter_loss_db,connector_total_db,fiber_loss_db
link_00566,base,14.904000,0.768000,1.560000,18.732000,-10.732000,12.268000,PASS,0.772600,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00567,base,1.366000,0.270000,2.600000,5.736000,-3.736000,22.264000,PASS,0.468300,280.000000,true,connector_total_db,splitter_loss_db,fiber_loss_db
link_00568,base,2.644000,0.364000,3.672000,7.680000,-3.680000,21.320000,PASS,0.532200,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_00569,base,10.143000,0.825000,2.992000,14.960000,-8.960000,13.040000,PASS,0.738100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00570,base,18.065000,1.476000,0.656000,22.197000,-14.197000,10.803000,PASS,0.761300,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_00571,base,9.696000,0.580000,0.816000,13.092000,-11.092000,3.908000,PASS,0.723200,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00572,base,1.408000,0.196000,1.494000,5.098000,0.902000,26.902000,PASS,0.470400,280.000000,true,splitter_loss_db,connector_total_db,fiber_loss_db
link_00573,base,9.120000,1.370000,2.040000,14.030000,-12.030000,2.970000,PASS,0.704000,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00574,base,11.500000,0.927000,1.968000,15.895000,-13.895000,8.105000,PASS,0.687500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00575,base,5.056000,0.808000,2.796000,9.160000,-5.160000,17.840000,PASS,0.652800,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00576,base,5.904000,0.690000,0.736000,8.330000,-6.330000,18.670000,PASS,0.596800,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00577,base,4.419000,0.328000,2.106000,8.853000,-6.853000,10.147000,PASS,0.547300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00578,base,0.882000,0.097000,2.016000,4.495000,1.505000,16.505000,PASS,0.444100,280.000000,true,connector_total_db,splitter_loss_db,fiber_loss_db
link_00579,base,7.584000,0.696000,1.148000,9.928000,-7.928000,15.072000,PASS,0.779200,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00580,base,3.747000,0.408000,0.576000,5.731000,-1.731000,15.269000,PASS,0.524900,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00581,base,3.592000,0.260000,1.800000,7.152000,-5.152000,20.848000,PASS,0.579600,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00582,base,7.515000,0.400000,1.876000,11.291000,-5.291000,9.709000,PASS,0.550300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00583,base,2.376000,0.195000,2.022000,5.593000,2.407000,27.407000,PASS,0.518800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00584,base,2.433000,0.132000,0.424000,4.489000,1.511000,26.511000,PASS,0.481100,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00585,base,3.750000,0.702000,1.464000,7.916000,-1.916000,23.084000,PASS,0.587500,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00586,base,4.090000,0.286000,1.936000,7.812000,-1.812000,23.188000,PASS,0.481800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00587,base,15.548000,1.764000,1.760000,21.072000,-15.072000,8.928000,PASS,0.788700,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_00588,base,1.254000,0.162000,3.080000,5.496000,2.504000,26.504000,PASS,0.462700,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_00589,base,2.204000,0.070000,0.724000,4.998000,-2.998000,22.002000,PASS,0.455100,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00590,base,15.356000,1.320000,0.946000,19.122000,-11.122000,11.878000,PASS,0.783900,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_00591,base,11.684000,0.459000,1.830000,15.973000,-7.973000,16.027000,PASS,0.692100,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00592,base,2.132000,0.066000,3.352000,7.550000,0.450000,15.450000,PASS,0.453300,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_00593,base,9.724000,0.776000,1.320000,13.820000,-11.820000,13.180000,PASS,0.643100,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00594,base,8.780000,0.605000,1.040000,12.425000,-6.425000,10.575000,PASS,0.575600,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00595,base,10.320000,0.432000,0.492000,12.744000,-6.744000,17.256000,PASS,0.606400,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00596,base,16.850000,0.748000,0.836000,19.934000,-11.934000,11.066000,PASS,0.737000,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00597,base,15.552000,1.356000,3.936000,21.344000,-15.344000,-0.344000,FAIL,0.788800,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00598,base,5.970000,0.585000,3.704000,11.259000,-9.259000,16.741000,PASS,0.698500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00599,base,0.802000,0.079000,0.708000,2.589000,3.411000,19.411000,PASS,0.440100,280.000000,true,splitter_loss_db,fiber_loss_db,connector_total_db
link_00600,base,9.900000,0.616000,1.374000,13.390000,-9.390000,15.610000,PASS,0.647500,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00601,base,1.245000,0.084000,0.924000,3.253000,2.747000,26.747000,PASS,0.424900,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00602,base,6.720000,0.682000,1.908000,11.310000,-9.310000,5.690000,PASS,0.736000,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00603,base,8.478000,1.089000,0.846000,10.913000,-6.913000,9.087000,PASS,0.682600,280.000000,true,fiber_loss_db,splice_total_db,connector_total_db
link_00604,base,10.368000,0.781000,0.654000,12.303000,-8.303000,15.697000,PASS,0.745600,280.000000,true,fiber_loss_db,splice_total_db,connector_total_db
link_00605,base,6.288000,0.530000,0.682000,9.000000,-1.000000,23.000000,PASS,0.714400,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00606,base,4.038000,0.436000,1.020000,6.994000,-4.994000,20.006000,PASS,0.534600,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00607,base,2.259000,0.272000,1.404000,4.435000,1.565000,26.565000,PASS,0.475300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00608,base,9.588000,0.469000,0.984000,11.541000,-9.541000,15.459000,PASS,0.639700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00609,base,18.490000,1.404000,0.508000,21.902000,-13.902000,12.098000,PASS,0.769800,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_00610,base,7.248000,0.372000,0.712000,10.332000,-6.332000,11.668000,PASS,0.581200,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00611,base,14.390000,0.558000,2.022000,18.470000,-16.470000,6.530000,PASS,0.687800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00612,base,16.980000,0.759000,0.936000,20.675000,-16.675000,-0.675000,FAIL,0.739600,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00613,base,7.980000,0.470000,0.472000,10.922000,-8.922000,9.078000,PASS,0.559600,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00614,base,9.776000,1.184000,1.560000,14.520000,-12.520000,13.480000,PASS,0.644400,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00615,base,16.925000,0.946000,3.968000,23.339000,-15.339000,9.661000,PASS,0.738500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00616,base,9.640000,0.438000,0.836000,11.414000,-9.414000,14.586000,PASS,0.592800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00617,base,8.372000,0.390000,0.856000,11.618000,-9.618000,13.382000,PASS,0.609300,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00618,base,3.868000,0.393000,0.972000,5.733000,2.267000,18.267000,PASS,0.496700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00619,base,14.176000,1.485000,2.704000,18.865000,-16.865000,-1.865000,FAIL,0.754400,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00620,base,13.530000,0.567000,2.768000,17.365000,-11.365000,11.635000,PASS,0.670600,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00621,base,4.128000,0.534000,3.016000,9.678000,-1.678000,15.322000,PASS,0.606400,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00622,base,3.082000,0.545000,1.804000,6.931000,-0.931000,26.069000,PASS,0.554100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00623,base,12.095000,0.680000,1.944000,15.219000,-9.219000,8.781000,PASS,0.641900,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00624,base,4.564000,0.183000,0.824000,7.071000,-1.071000,23.929000,PASS,0.514100,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00625,base,5.400000,1.080000,0.992000,9.472000,-1.472000,14.528000,PASS,0.670000,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
